latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-6.00483,-48.01328,343.9,0.43,0.62,2020-10-02,1600,N,VIIRS,n,2.0NRT,307.3,48.9,D
-6.00538,-48.01722,331.8,0.43,0.62,2020-10-02,1600,N,VIIRS,n,2.0NRT,299,25.1,D
-5.9991,-48.014,367,0.43,0.62,2020-10-02,1600,N,VIIRS,h,2.0NRT,308.1,48.9,D
-5.94908,-47.65908,347.6,0.4,0.6,2020-10-02,1600,N,VIIRS,n,2.0NRT,300,9.8,D
-5.99637,-47.99458,331.1,0.43,0.62,2020-10-02,1600,N,VIIRS,l,2.0NRT,303.3,3.4,D
-5.9969,-47.99837,334.3,0.43,0.62,2020-10-02,1600,N,VIIRS,n,2.0NRT,302.1,3.4,D
-5.99854,-48.01003,349.7,0.43,0.62,2020-10-02,1600,N,VIIRS,n,2.0NRT,301.3,48.9,D
-5.99966,-48.01801,341.6,0.43,0.62,2020-10-02,1600,N,VIIRS,n,2.0NRT,300,25.1,D
-5.94966,-47.7036,337.3,0.41,0.6,2020-10-02,1600,N,VIIRS,n,2.0NRT,298.3,5.9,D
-5.99011,-47.99145,333.9,0.43,0.62,2020-10-02,1600,N,VIIRS,n,2.0NRT,302.8,7.2,D
-5.99063,-47.99522,336.1,0.43,0.62,2020-10-02,1600,N,VIIRS,n,2.0NRT,303.1,5.7,D
-5.99171,-48.00288,330,0.43,0.62,2020-10-02,1600,N,VIIRS,l,2.0NRT,301.8,5.1,D
-5.94353,-47.7006,341.6,0.41,0.6,2020-10-02,1600,N,VIIRS,n,2.0NRT,298.6,11.7,D
-5.98438,-47.99214,337,0.43,0.62,2020-10-02,1600,N,VIIRS,n,2.0NRT,300.4,7.2,D
-5.98491,-47.99594,334,0.43,0.62,2020-10-02,1600,N,VIIRS,n,2.0NRT,300.4,5.7,D
-5.98545,-47.99979,337.5,0.43,0.62,2020-10-02,1600,N,VIIRS,n,2.0NRT,300.1,5.7,D
-5.98599,-48.00367,345.8,0.43,0.62,2020-10-02,1600,N,VIIRS,n,2.0NRT,300.7,5.1,D
-5.98655,-48.00767,345.5,0.43,0.62,2020-10-02,1600,N,VIIRS,n,2.0NRT,299.2,5.1,D
-5.98028,-48.00448,367,0.43,0.62,2020-10-02,1600,N,VIIRS,h,2.0NRT,303.5,47.4,D
-5.97812,-47.98901,334.5,0.43,0.62,2020-10-02,1600,N,VIIRS,n,2.0NRT,298.1,4,D
-5.97866,-47.99287,340.5,0.43,0.62,2020-10-02,1600,N,VIIRS,n,2.0NRT,298.8,4,D
-5.9792,-47.99673,337.8,0.43,0.62,2020-10-02,1600,N,VIIRS,n,2.0NRT,298.8,9.9,D
-5.97974,-48.0006,347.2,0.43,0.62,2020-10-02,1600,N,VIIRS,n,2.0NRT,300.3,9.9,D
-5.98141,-48.01256,336.1,0.43,0.62,2020-10-02,1600,N,VIIRS,n,2.0NRT,298.5,20.9,D
-5.72019,-46.19566,367,0.32,0.54,2020-10-02,1600,N,VIIRS,h,2.0NRT,308.8,6,D
-5.97514,-48.00941,367,0.43,0.62,2020-10-02,1600,N,VIIRS,h,2.0NRT,298.9,47.4,D
-5.58119,-45.22183,347.6,0.54,0.51,2020-10-02,1600,N,VIIRS,n,2.0NRT,304.1,7.1,D
-5.71977,-46.19268,337.2,0.32,0.54,2020-10-02,1600,N,VIIRS,n,2.0NRT,309.3,13.8,D
-5.97458,-48.00539,336.3,0.43,0.62,2020-10-02,1600,N,VIIRS,n,2.0NRT,298.3,47.4,D
-5.57648,-45.22247,350,0.54,0.51,2020-10-02,1600,N,VIIRS,n,2.0NRT,306,15.3,D
-5.57719,-45.22742,333.2,0.54,0.51,2020-10-02,1600,N,VIIRS,l,2.0NRT,304.7,8.3,D
-5.57791,-45.23243,350.9,0.54,0.51,2020-10-02,1600,N,VIIRS,n,2.0NRT,305.5,8.3,D
-5.61999,-45.52693,335.8,0.57,0.52,2020-10-02,1600,N,VIIRS,n,2.0NRT,302.7,4.4,D
-5.93148,-47.73702,335.6,0.41,0.61,2020-10-02,1600,N,VIIRS,n,2.0NRT,303.9,3.4,D
-5.5732,-45.23306,345,0.54,0.51,2020-10-02,1600,N,VIIRS,n,2.0NRT,306.1,8.3,D
-5.92584,-47.73764,336.8,0.41,0.61,2020-10-02,1600,N,VIIRS,n,2.0NRT,301.1,3.4,D
-5.56849,-45.23371,346,0.54,0.51,2020-10-02,1600,N,VIIRS,n,2.0NRT,306.4,13.8,D
-5.56921,-45.23874,342.4,0.55,0.51,2020-10-02,1600,N,VIIRS,n,2.0NRT,305.8,8.4,D
-6.46671,-51.85127,333.3,0.78,0.78,2020-10-02,1600,N,VIIRS,n,2.0NRT,287.6,6,D
-5.46159,-44.54973,333.7,0.49,0.48,2020-10-02,1600,N,VIIRS,l,2.0NRT,306,3.9,D
-4.84938,-40.39682,342,0.42,0.38,2020-10-02,1600,N,VIIRS,l,2.0NRT,312.8,4.3,D
-4.69476,-39.42758,343,0.4,0.37,2020-10-02,1600,N,VIIRS,l,2.0NRT,317.1,31.6,D
-5.55728,-45.49866,330.5,0.57,0.52,2020-10-02,1600,N,VIIRS,l,2.0NRT,304,5.2,D
-5.45156,-44.80564,341.4,0.51,0.49,2020-10-02,1600,N,VIIRS,n,2.0NRT,303.2,8.9,D
-5.4522,-44.81026,341.5,0.51,0.49,2020-10-02,1600,N,VIIRS,n,2.0NRT,303.8,8.9,D
-4.87126,-40.86315,337.1,0.44,0.38,2020-10-02,1600,N,VIIRS,n,2.0NRT,308.6,7.4,D
-5.15143,-42.84743,330.7,0.57,0.43,2020-10-02,1600,N,VIIRS,l,2.0NRT,303.1,2.6,D
-5.55955,-45.61615,344,0.58,0.52,2020-10-02,1600,N,VIIRS,n,2.0NRT,298.3,34.7,D
-4.71982,-40.06491,340.5,0.41,0.37,2020-10-02,1600,N,VIIRS,n,2.0NRT,314.3,4.5,D
-5.28896,-43.91528,349.1,0.44,0.46,2020-10-02,1600,N,VIIRS,n,2.0NRT,300.3,5.1,D
-5.15033,-42.99548,342,0.38,0.44,2020-10-02,1600,N,VIIRS,n,2.0NRT,303.3,4.1,D
-5.6002,-46.10807,335.7,0.63,0.54,2020-10-02,1600,N,VIIRS,n,2.0NRT,303.3,4.4,D
-5.60189,-46.11991,334.9,0.63,0.54,2020-10-02,1600,N,VIIRS,n,2.0NRT,302.8,11.1,D
-5.53177,-45.66312,335.4,0.58,0.52,2020-10-02,1600,N,VIIRS,n,2.0NRT,302.1,9.4,D
-6.30983,-51.29749,333,0.72,0.75,2020-10-02,1600,N,VIIRS,n,2.0NRT,290.5,13.7,D
-5.38992,-44.90146,367,0.51,0.5,2020-10-02,1600,N,VIIRS,h,2.0NRT,309.5,29.9,D
-5.38929,-44.89697,347.4,0.51,0.5,2020-10-02,1600,N,VIIRS,n,2.0NRT,306.9,29.9,D
-5.39058,-44.90609,350,0.51,0.5,2020-10-02,1600,N,VIIRS,n,2.0NRT,307.3,11.2,D
-5.38534,-44.9021,367,0.51,0.5,2020-10-02,1600,N,VIIRS,h,2.0NRT,306.3,34.6,D
-5.38599,-44.9067,367,0.51,0.5,2020-10-02,1600,N,VIIRS,h,2.0NRT,311.1,38.5,D
-6.24218,-51.21747,367,0.71,0.75,2020-10-02,1600,N,VIIRS,h,2.0NRT,292.4,17.5,D
-5.02694,-42.39689,331.8,0.53,0.42,2020-10-02,1600,N,VIIRS,l,2.0NRT,306.8,9,D
-5.38472,-44.89769,350.5,0.51,0.5,2020-10-02,1600,N,VIIRS,n,2.0NRT,307.8,34.6,D
-6.24135,-51.21103,339.2,0.71,0.75,2020-10-02,1600,N,VIIRS,n,2.0NRT,292.5,17.5,D
-5.38142,-44.90749,343,0.51,0.5,2020-10-02,1600,N,VIIRS,n,2.0NRT,299.1,38.5,D
-5.3821,-44.9123,341.7,0.52,0.5,2020-10-02,1600,N,VIIRS,n,2.0NRT,299,38.5,D
-4.4446,-38.50545,340.3,0.38,0.36,2020-10-02,1600,N,VIIRS,l,2.0NRT,313.1,5.1,D
-5.08088,-42.85405,345,0.56,0.43,2020-10-02,1600,N,VIIRS,n,2.0NRT,307.3,10.3,D
-5.6104,-46.62677,343.8,0.34,0.56,2020-10-02,1600,N,VIIRS,n,2.0NRT,303,2.3,D
-5.61082,-46.62982,336.1,0.34,0.56,2020-10-02,1600,N,VIIRS,n,2.0NRT,302,2.3,D
-5.28342,-44.47006,331.5,0.48,0.48,2020-10-02,1600,N,VIIRS,l,2.0NRT,303,3.1,D
-5.43253,-45.62319,331.5,0.58,0.52,2020-10-02,1600,N,VIIRS,n,2.0NRT,303.4,3.2,D
-5.45647,-45.7993,347.3,0.59,0.53,2020-10-02,1600,N,VIIRS,n,2.0NRT,303.3,8.6,D
-5.46234,-45.84255,340.7,0.6,0.53,2020-10-02,1600,N,VIIRS,n,2.0NRT,303.2,10.9,D
-4.65986,-40.18121,352.5,0.41,0.37,2020-10-02,1600,N,VIIRS,n,2.0NRT,322.5,19.4,D
-4.65641,-40.18171,354.3,0.41,0.37,2020-10-02,1600,N,VIIRS,n,2.0NRT,323.7,19.4,D
-4.65696,-40.18545,346.6,0.41,0.37,2020-10-02,1600,N,VIIRS,l,2.0NRT,316.2,12.1,D
-4.65762,-40.18192,367,0.41,0.37,2020-10-02,1600,N,VIIRS,l,2.0NRT,328.4,20.7,D
-4.65417,-40.18241,351,0.41,0.37,2020-10-02,1600,N,VIIRS,l,2.0NRT,314.2,20.7,D
-4.65474,-40.18616,341.4,0.41,0.37,2020-10-02,1600,N,VIIRS,l,2.0NRT,312.4,10.3,D
-4.45774,-38.90214,344.4,0.39,0.36,2020-10-02,1600,N,VIIRS,n,2.0NRT,319.4,26.2,D
-4.45827,-38.90562,347.6,0.39,0.36,2020-10-02,1600,N,VIIRS,n,2.0NRT,316.9,26.2,D
-4.4588,-38.90911,340.4,0.39,0.36,2020-10-02,1600,N,VIIRS,l,2.0NRT,311.6,58.5,D
-4.45494,-38.90612,354.6,0.39,0.36,2020-10-02,1600,N,VIIRS,n,2.0NRT,315.7,26.2,D
-5.2849,-44.46915,337.8,0.48,0.48,2020-10-02,1600,N,VIIRS,n,2.0NRT,303.9,3.3,D
-5.46578,-45.84486,336.3,0.6,0.53,2020-10-02,1600,N,VIIRS,n,2.0NRT,302.9,5.5,D
-5.4212,-45.56915,355.7,0.57,0.52,2020-10-02,1600,N,VIIRS,n,2.0NRT,308.1,11.5,D
-5.42944,-45.62648,332.1,0.58,0.52,2020-10-02,1600,N,VIIRS,l,2.0NRT,303.9,5,D
-5.4539,-45.79684,341.9,0.59,0.53,2020-10-02,1600,N,VIIRS,n,2.0NRT,304.2,12.3,D
-5.45467,-45.80225,341.9,0.59,0.53,2020-10-02,1600,N,VIIRS,n,2.0NRT,303.5,12.3,D
-5.46087,-45.84544,331.8,0.6,0.53,2020-10-02,1600,N,VIIRS,n,2.0NRT,302.2,5.4,D
-5.54603,-46.44114,333.4,0.33,0.55,2020-10-02,1600,N,VIIRS,l,2.0NRT,305.1,5.8,D
-5.41638,-45.56976,340.1,0.57,0.52,2020-10-02,1600,N,VIIRS,n,2.0NRT,306,11.5,D
-5.02544,-42.93264,333.8,0.57,0.43,2020-10-02,1600,N,VIIRS,n,2.0NRT,301.4,1.9,D
-5.40639,-45.67224,338.6,0.58,0.52,2020-10-02,1600,N,VIIRS,n,2.0NRT,302.7,5.6,D
-4.39662,-38.79023,337.9,0.39,0.36,2020-10-02,1600,N,VIIRS,l,2.0NRT,312.1,4.6,D
-4.39715,-38.7937,338.3,0.39,0.36,2020-10-02,1600,N,VIIRS,l,2.0NRT,312.4,4.6,D
-4.98497,-42.84996,335.9,0.56,0.43,2020-10-02,1600,N,VIIRS,n,2.0NRT,301.9,4.1,D
-4.98571,-42.85507,333.1,0.56,0.43,2020-10-02,1600,N,VIIRS,n,2.0NRT,301.2,4.1,D
-5.81016,-48.88812,331,0.49,0.65,2020-10-02,1600,N,VIIRS,n,2.0NRT,297.3,6.3,D
-5.38628,-45.88421,338.4,0.6,0.53,2020-10-02,1600,N,VIIRS,n,2.0NRT,301.6,15.4,D
-5.38706,-45.8899,338.5,0.6,0.53,2020-10-02,1600,N,VIIRS,n,2.0NRT,303.1,15.4,D
-5.09814,-43.84843,336.7,0.43,0.46,2020-10-02,1600,N,VIIRS,n,2.0NRT,301.8,2.5,D
-4.38146,-39.05214,331.3,0.39,0.36,2020-10-02,1600,N,VIIRS,l,2.0NRT,305.8,2.1,D
-5.38443,-45.887,345.6,0.6,0.53,2020-10-02,1600,N,VIIRS,n,2.0NRT,303.3,23.3,D
-4.26509,-38.38895,330.8,0.38,0.36,2020-10-02,1600,N,VIIRS,l,2.0NRT,305.2,2.4,D
-4.26562,-38.3924,335,0.38,0.36,2020-10-02,1600,N,VIIRS,n,2.0NRT,304.6,2.1,D
-4.28444,-38.51696,344.3,0.38,0.36,2020-10-02,1600,N,VIIRS,n,2.0NRT,312.3,5.2,D
-4.28496,-38.52042,344,0.38,0.36,2020-10-02,1600,N,VIIRS,n,2.0NRT,311.8,5.2,D
-5.37864,-45.88165,344.6,0.6,0.53,2020-10-02,1600,N,VIIRS,n,2.0NRT,300.2,4.7,D
-5.13821,-44.29591,350,0.46,0.47,2020-10-02,1600,N,VIIRS,n,2.0NRT,310.3,40,D
-5.13882,-44.30012,338.4,0.47,0.47,2020-10-02,1600,N,VIIRS,n,2.0NRT,302,40,D
-5.06493,-43.82533,330.9,0.43,0.46,2020-10-02,1600,N,VIIRS,l,2.0NRT,304.3,9.5,D
-4.90411,-42.78652,336,0.56,0.43,2020-10-02,1600,N,VIIRS,n,2.0NRT,301.7,8.2,D
-5.04685,-43.81996,333.4,0.43,0.46,2020-10-02,1600,N,VIIRS,l,2.0NRT,306.1,6.3,D
-5.30614,-45.68818,338.4,0.58,0.52,2020-10-02,1600,N,VIIRS,n,2.0NRT,296.9,2.7,D
-5.43986,-46.63397,341.4,0.34,0.56,2020-10-02,1600,N,VIIRS,n,2.0NRT,300.8,2.8,D
-5.43255,-46.65708,352.4,0.34,0.56,2020-10-02,1600,N,VIIRS,n,2.0NRT,300.4,3.6,D
-4.77416,-42.11473,344.2,0.51,0.41,2020-10-02,1600,N,VIIRS,n,2.0NRT,310.1,12.7,D
-4.77038,-42.11527,367,0.51,0.41,2020-10-02,1600,N,VIIRS,h,2.0NRT,315.2,15.4,D
-4.76971,-42.11068,341.5,0.51,0.41,2020-10-02,1600,N,VIIRS,n,2.0NRT,309.5,15.4,D
-4.77105,-42.11986,339,0.51,0.41,2020-10-02,1600,N,VIIRS,n,2.0NRT,302.9,26.2,D
-4.76726,-42.1204,367,0.51,0.41,2020-10-02,1600,N,VIIRS,h,2.0NRT,316.7,26.2,D
-4.76659,-42.11581,342.3,0.51,0.41,2020-10-02,1600,N,VIIRS,n,2.0NRT,312,15.4,D
-4.76793,-42.125,347.7,0.51,0.41,2020-10-02,1600,N,VIIRS,n,2.0NRT,309.9,26.2,D
-5.63453,-48.28513,335.5,0.44,0.62,2020-10-02,1600,N,VIIRS,n,2.0NRT,299.4,5,D
-5.8975,-50.24876,334.1,0.6,0.71,2020-10-02,1600,N,VIIRS,n,2.0NRT,292.4,3.6,D
-5.89825,-50.25443,331.8,0.6,0.71,2020-10-02,1600,N,VIIRS,n,2.0NRT,291.9,3.6,D
-4.76414,-42.12554,299.8,0.51,0.41,2020-10-02,1600,N,VIIRS,l,2.0NRT,324,230.7,D
-4.97887,-43.67599,337.7,0.42,0.45,2020-10-02,1600,N,VIIRS,n,2.0NRT,302.6,5.1,D
-4.85001,-42.88752,342.3,0.56,0.43,2020-10-02,1600,N,VIIRS,n,2.0NRT,301.4,7.9,D
-4.14267,-38.27018,337.2,0.38,0.36,2020-10-02,1600,N,VIIRS,n,2.0NRT,308.5,2.2,D
-5.89368,-50.25198,339,0.6,0.71,2020-10-02,1600,N,VIIRS,n,2.0NRT,293.3,15.6,D
-4.56758,-41.13995,367,0.45,0.39,2020-10-02,1600,N,VIIRS,h,2.0NRT,311.5,15.4,D
-4.56819,-41.14403,367,0.45,0.39,2020-10-02,1600,N,VIIRS,h,2.0NRT,312.1,16.3,D
-4.56522,-41.14858,367,0.45,0.39,2020-10-02,1600,N,VIIRS,h,2.0NRT,314.2,12.9,D
-4.56583,-41.15269,367,0.45,0.39,2020-10-02,1600,N,VIIRS,h,2.0NRT,315.2,26.4,D
-4.56278,-41.13226,348.3,0.45,0.39,2020-10-02,1600,N,VIIRS,n,2.0NRT,310.8,9.2,D
-4.56338,-41.13633,354.5,0.45,0.39,2020-10-02,1600,N,VIIRS,n,2.0NRT,311.2,13.2,D
-4.5646,-41.14449,354.6,0.45,0.39,2020-10-02,1600,N,VIIRS,n,2.0NRT,311.8,12.9,D
-4.56644,-41.15677,354.6,0.45,0.39,2020-10-02,1600,N,VIIRS,n,2.0NRT,324.8,26.4,D
-4.55859,-41.12873,367,0.45,0.39,2020-10-02,1600,N,VIIRS,h,2.0NRT,313.2,9.2,D
-4.56285,-41.15728,367,0.45,0.39,2020-10-02,1600,N,VIIRS,h,2.0NRT,317.9,26.4,D
-4.558,-41.12471,342.5,0.45,0.39,2020-10-02,1600,N,VIIRS,n,2.0NRT,312.3,6.1,D
-4.5592,-41.13279,346.5,0.45,0.39,2020-10-02,1600,N,VIIRS,n,2.0NRT,312.4,9.2,D
-4.56224,-41.15319,343.6,0.45,0.39,2020-10-02,1600,N,VIIRS,n,2.0NRT,312.3,26.4,D
-5.47091,-47.37437,333.2,0.38,0.59,2020-10-02,1600,N,VIIRS,n,2.0NRT,296.8,1.8,D
-4.56346,-41.16134,367,0.45,0.39,2020-10-02,1600,N,VIIRS,l,2.0NRT,330.5,108.5,D
-4.55926,-41.15774,353.8,0.45,0.39,2020-10-02,1600,N,VIIRS,n,2.0NRT,313.8,17.6,D
-4.55987,-41.1618,352,0.45,0.39,2020-10-02,1600,N,VIIRS,n,2.0NRT,318.1,71.1,D
-4.55325,-41.14193,343,0.45,0.39,2020-10-02,1600,N,VIIRS,l,2.0NRT,316.6,11.1,D
-4.55627,-41.16224,355.6,0.45,0.39,2020-10-02,1600,N,VIIRS,l,2.0NRT,318.4,71.1,D
-4.10513,-38.20152,336.8,0.38,0.36,2020-10-02,1600,N,VIIRS,n,2.0NRT,306.5,3.8,D
-4.25764,-39.21251,346.4,0.39,0.36,2020-10-02,1600,N,VIIRS,n,2.0NRT,318.7,35.7,D
-4.5497,-41.1673,347.9,0.45,0.39,2020-10-02,1600,N,VIIRS,l,2.0NRT,310.9,90.2,D
-4.84551,-43.17403,343.3,0.39,0.44,2020-10-02,1600,N,VIIRS,n,2.0NRT,302,3.6,D
-5.0891,-44.91518,340.4,0.51,0.49,2020-10-02,1600,N,VIIRS,n,2.0NRT,297.8,10.7,D
-5.08979,-44.91998,340.6,0.51,0.49,2020-10-02,1600,N,VIIRS,n,2.0NRT,301.6,10.7,D
-5.30198,-46.48353,340.4,0.33,0.55,2020-10-02,1600,N,VIIRS,n,2.0NRT,299.6,4.8,D
-5.29172,-46.4847,331,0.33,0.55,2020-10-02,1600,N,VIIRS,n,2.0NRT,299.2,7.7,D
-5.29214,-46.48763,330.3,0.33,0.55,2020-10-02,1600,N,VIIRS,n,2.0NRT,299.1,3.7,D
-4.50669,-41.12357,367,0.45,0.39,2020-10-02,1600,N,VIIRS,h,2.0NRT,318.7,17.6,D
-4.50727,-41.12746,367,0.45,0.39,2020-10-02,1600,N,VIIRS,h,2.0NRT,335.4,101.2,D
-4.12265,-38.54196,341.8,0.38,0.36,2020-10-02,1600,N,VIIRS,n,2.0NRT,306.5,5.1,D
-4.50612,-41.11963,346.6,0.45,0.39,2020-10-02,1600,N,VIIRS,n,2.0NRT,313.7,17.6,D
-4.50311,-41.12403,351.1,0.45,0.39,2020-10-02,1600,N,VIIRS,n,2.0NRT,322.7,33.7,D
-4.50427,-41.13189,350.1,0.45,0.39,2020-10-02,1600,N,VIIRS,n,2.0NRT,315.5,50.1,D
-4.50368,-41.12793,367,0.45,0.39,2020-10-02,1600,N,VIIRS,l,2.0NRT,329.7,50.1,D
-4.35242,-40.12498,346,0.41,0.37,2020-10-02,1600,N,VIIRS,l,2.0NRT,317.3,4.5,D
-4.49953,-41.12446,342.6,0.45,0.39,2020-10-02,1600,N,VIIRS,l,2.0NRT,304.7,33.7,D
-4.5001,-41.12839,353.5,0.45,0.39,2020-10-02,1600,N,VIIRS,n,2.0NRT,318.4,50.1,D
-4.50068,-41.13237,367,0.45,0.39,2020-10-02,1600,N,VIIRS,l,2.0NRT,326.6,50.1,D
-4.49769,-41.13686,367,0.45,0.39,2020-10-02,1600,N,VIIRS,h,2.0NRT,310,72.7,D
-4.4971,-41.13285,350.8,0.45,0.39,2020-10-02,1600,N,VIIRS,n,2.0NRT,308.8,23.1,D
-4.49888,-41.14503,348,0.45,0.39,2020-10-02,1600,N,VIIRS,n,2.0NRT,305.4,8.4,D
-5.26969,-46.58983,343.5,0.33,0.56,2020-10-02,1600,N,VIIRS,n,2.0NRT,297.8,3.2,D
-4.49471,-41.14147,367,0.45,0.39,2020-10-02,1600,N,VIIRS,h,2.0NRT,337.7,72.7,D
-4.49411,-41.13737,349.1,0.45,0.39,2020-10-02,1600,N,VIIRS,n,2.0NRT,322.6,72.7,D
-4.49114,-41.142,349.1,0.45,0.39,2020-10-02,1600,N,VIIRS,n,2.0NRT,303.9,49.7,D
-4.49233,-41.15022,351.2,0.45,0.39,2020-10-02,1600,N,VIIRS,l,2.0NRT,315,40.2,D
-5.91096,-51.58916,339.7,0.74,0.76,2020-10-02,1600,N,VIIRS,n,2.0NRT,288.3,8.6,D
-4.05131,-38.29444,341.1,0.38,0.36,2020-10-02,1600,N,VIIRS,n,2.0NRT,308.8,3.3,D
-4.7524,-43.24575,333.6,0.39,0.44,2020-10-02,1600,N,VIIRS,n,2.0NRT,303,2.9,D
-4.54326,-41.87852,340.6,0.49,0.4,2020-10-02,1600,N,VIIRS,l,2.0NRT,307.3,4.3,D
-4.02879,-38.4576,334.9,0.38,0.36,2020-10-02,1600,N,VIIRS,l,2.0NRT,307.6,2.1,D
-5.90763,-51.59026,349.5,0.74,0.76,2020-10-02,1600,N,VIIRS,n,2.0NRT,289.2,11.4,D
-4.51319,-41.72599,334.4,0.48,0.4,2020-10-02,1600,N,VIIRS,l,2.0NRT,306.4,1.9,D
-5.19676,-46.75965,344,0.34,0.56,2020-10-02,1600,N,VIIRS,n,2.0NRT,302.3,4.4,D
-5.4704,-48.90707,339.5,0.48,0.65,2020-10-02,1600,N,VIIRS,n,2.0NRT,292,5.7,D
-5.32222,-47.88568,344.7,0.41,0.61,2020-10-02,1600,N,VIIRS,n,2.0NRT,298.2,8.5,D
-5.32273,-47.88945,330.2,0.41,0.61,2020-10-02,1600,N,VIIRS,n,2.0NRT,298.6,6.1,D
-4.30056,-40.82172,345,0.43,0.38,2020-10-02,1600,N,VIIRS,l,2.0NRT,313.6,15.6,D
-4.29704,-40.8222,353.9,0.43,0.38,2020-10-02,1600,N,VIIRS,n,2.0NRT,313.3,15.6,D
-4.29763,-40.82618,347.5,0.43,0.38,2020-10-02,1600,N,VIIRS,n,2.0NRT,312.6,15.6,D
-4.01743,-38.98426,347.3,0.39,0.36,2020-10-02,1600,N,VIIRS,n,2.0NRT,311.7,10.5,D
-5.32566,-47.88759,335.3,0.41,0.61,2020-10-02,1600,N,VIIRS,n,2.0NRT,298.1,3,D
-4.01358,-38.98127,352.5,0.39,0.36,2020-10-02,1600,N,VIIRS,n,2.0NRT,312.3,9.7,D
-4.0141,-38.98476,353.6,0.39,0.36,2020-10-02,1600,N,VIIRS,n,2.0NRT,311.7,10.5,D
-4.26418,-40.65031,346.7,0.43,0.38,2020-10-02,1600,N,VIIRS,n,2.0NRT,311.7,9,D
-4.26475,-40.65414,346,0.43,0.38,2020-10-02,1600,N,VIIRS,n,2.0NRT,311.4,3.9,D
-5.32003,-47.88834,338.6,0.41,0.61,2020-10-02,1600,N,VIIRS,n,2.0NRT,298.1,3,D
-3.93279,-38.46872,331.6,0.38,0.36,2020-10-02,1600,N,VIIRS,l,2.0NRT,305.9,1.4,D
-4.26012,-40.64699,347.7,0.43,0.38,2020-10-02,1600,N,VIIRS,l,2.0NRT,312,7.3,D
-4.26069,-40.65083,351.3,0.43,0.38,2020-10-02,1600,N,VIIRS,l,2.0NRT,315.6,7.3,D
-4.26126,-40.65466,345.3,0.43,0.38,2020-10-02,1600,N,VIIRS,l,2.0NRT,314.6,11.1,D
-4.26183,-40.65849,346.2,0.43,0.38,2020-10-02,1600,N,VIIRS,n,2.0NRT,310.7,11.1,D
-4.25892,-40.66286,367,0.43,0.38,2020-10-02,1600,N,VIIRS,h,2.0NRT,315.4,22.1,D
-4.25663,-40.64752,348.3,0.43,0.38,2020-10-02,1600,N,VIIRS,l,2.0NRT,314,7.3,D
-4.25835,-40.65903,344.3,0.43,0.38,2020-10-02,1600,N,VIIRS,n,2.0NRT,312.1,11.1,D
-4.25314,-40.64804,347.5,0.43,0.38,2020-10-02,1600,N,VIIRS,l,2.0NRT,313.1,14.2,D
-4.25371,-40.65189,348.2,0.43,0.38,2020-10-02,1600,N,VIIRS,l,2.0NRT,316.5,14.2,D
-4.25429,-40.65574,347.9,0.43,0.38,2020-10-02,1600,N,VIIRS,l,2.0NRT,316.7,19.4,D
-4.25486,-40.65956,353.9,0.43,0.38,2020-10-02,1600,N,VIIRS,n,2.0NRT,313.3,19.4,D
-4.25543,-40.6634,332.4,0.43,0.38,2020-10-02,1600,N,VIIRS,n,2.0NRT,306.9,40.7,D
-4.25194,-40.66392,367,0.43,0.38,2020-10-02,1600,N,VIIRS,h,2.0NRT,328.7,40.7,D
-4.25079,-40.65623,352.4,0.43,0.38,2020-10-02,1600,N,VIIRS,n,2.0NRT,308.9,19.4,D
-4.25137,-40.66008,351.2,0.43,0.38,2020-10-02,1600,N,VIIRS,n,2.0NRT,311.2,19.4,D
-4.19476,-40.30395,352.3,0.42,0.37,2020-10-02,1600,N,VIIRS,n,2.0NRT,314.8,5.9,D
-5.10138,-46.57237,336.7,0.33,0.55,2020-10-02,1600,N,VIIRS,n,2.0NRT,296.2,0.7,D
-3.91385,-38.61299,337,0.38,0.36,2020-10-02,1600,N,VIIRS,l,2.0NRT,311.6,4.3,D
-4.36713,-41.71924,330.6,0.48,0.4,2020-10-02,1600,N,VIIRS,l,2.0NRT,303.6,2.8,D
-3.90702,-38.63524,338.6,0.38,0.36,2020-10-02,1600,N,VIIRS,l,2.0NRT,308.8,4.5,D
-3.90754,-38.6387,344.2,0.38,0.36,2020-10-02,1600,N,VIIRS,n,2.0NRT,308.7,2.1,D
-3.9037,-38.63574,333.9,0.38,0.36,2020-10-02,1600,N,VIIRS,l,2.0NRT,307.2,3.6,D
-5.03658,-46.55688,335.1,0.33,0.55,2020-10-02,1600,N,VIIRS,n,2.0NRT,300.1,1.8,D
-3.86797,-38.48899,351.1,0.38,0.36,2020-10-02,1600,N,VIIRS,n,2.0NRT,312.2,17.5,D
-5.03944,-46.55829,331,0.33,0.55,2020-10-02,1600,N,VIIRS,n,2.0NRT,299.7,1.8,D
-4.57536,-43.50376,350.7,0.41,0.45,2020-10-02,1600,N,VIIRS,n,2.0NRT,305.7,21.6,D
-4.5759,-43.5074,337.7,0.41,0.45,2020-10-02,1600,N,VIIRS,n,2.0NRT,301.5,9,D
-4.2963,-41.74194,336.6,0.48,0.4,2020-10-02,1600,N,VIIRS,l,2.0NRT,306.2,6,D
-5.65847,-51.83752,333.6,0.76,0.77,2020-10-02,1600,N,VIIRS,n,2.0NRT,288.7,20.9,D
